Unnamed: 0,Season,Team,Gtm,Week,Date,H/A,Day,Opp,Rslt,Pts,PtsO,OT,Cmp,Att,Cmp%,P_Yds,P_TD,P_Y/A,Adj_P_Y/A,QBR,Sk,Sk_Yds,R_Att,R_Yds,R_TD,R_Y/A,Ply,Tot,Y/P,FGA,FGM,XPA,XPM,Pnt,Yds.3,Pass,Rsh,Pen,1stD,3DConv,3DAtt,4DConv,4DAtt,Pen.1,Yds.4,FL,Int,TO,ToP,Day.1,Opp_Cmp,Opp_P_Att,Opp_Cmp%,Opp_P_Yds,Opp_P_TD,Opp_P_Y/A,Opp_Adj_P_A/YA,Opp_QBR,Def_Sk,Def_Sk_Yds,Opp_R_Att,Opp_R_Yds,Opp_R_TD,Opp_R_Y/A,Opp_Ply,Opp_Tot,Opp_Y/P,Opp_FGA,Opp_FGM,Opp_XPA,XPM.1,Opp_Pnt,Opp_Pnt_Yds,Opp_1D_P,Opp_1D_R,Opp_1D_Pen,Opp_1D_Tot,Opp_3DConv,Opp_3DAtt,Opp_4DConv,Opp_4DAtt,Opp_Pen,Opp_PenYds,Opp_FL,Opp_Int,Opp_TO,Opp_ToP,Time (ET),Score,Spread,Total,Spread Result,O/U,Total Score,O/U Result,Total TDs,Points Per Drive,Yds Per Drive,4D Success,3D Success,Pts per Play,Sk Rate,3d Stop Rate,4d Stop Rate,Pts Allowed per Play,Yds Allowed per Play,Turnover Diff,Turnover Percentage,Defensive TO Percentage,ToP_Minutes,Opp_ToP_Minutes,Pts Per Min of Poss,Yds per Min of Poss,ToP Ratio,Def Pts Allowed Per Min of Poss,Def Yds Allowed Per Min of Poss,Pts_rollingavg3,PtsO_rollingavg3,Tot_rollingavg3,Opp_Tot_rollingavg3,Points Per Drive_rollingavg3,Yds Per Drive_rollingavg3,Pts per Play_rollingavg3,Y/P_rollingavg3,Opp_Y/P_rollingavg3,TO_rollingavg3,Opp_TO_rollingavg3,ToP_Minutes_rollingavg3,Opp_ToP_Minutes_rollingavg3,Turnover Diff_rollingavg3,Turnover Percentage_rollingavg3,Defensive TO Percentage_rollingavg3,Pts Per Min of Poss_rollingavg3,Yds per Min of Poss_rollingavg3,ToP Ratio_rollingavg3,Def Pts Allowed Per Min of Poss_rollingavg3,Def Yds Allowed Per Min of Poss_rollingavg3,3DConv_rollingavg3,4DConv_rollingavg3,3D Success_rollingavg3,4D Success_rollingavg3,3d Stop Rate_rollingavg3,4d Stop Rate_rollingavg3,Sk Rate_rollingavg3,Season_Weight,Win,Season_Wins,Record,Win PCT,Team_Elo,Opp_Elo
138,2025,sdg,5.0,5.0,2025-10-05,0.0,Sun,was,L,10.0,27.0,0,25.0,33.0,75.8,181.0,1.0,5.5,4.73,85.5,5.0,29.0,27.0,155.0,0.0,5.7,65.0,336.0,5.17,1.0,1.0,1.0,1.0,2.0,96.0,11.0,6.0,1.0,18.0,9.0,16.0,1.0,2.0,10.0,85.0,1.0,1.0,2.0,34:19,Sun,15.0,26.0,57.7,226.0,1.0,8.7,9.46,99.2,1.0,5.0,28.0,163.0,2.0,5.8,55.0,389.0,7.07,2.0,2.0,3.0,3.0,2.0,101.0,9.0,9.0,4.0,22.0,2.0,7.0,1.0,1.0,7.0,48.0,1.0,0.0,1.0,25:41,4:25,L 10-27,L -3,U 48,-3.0,48.0,37.0,U,1.0,1.6666666666666667,56.0,0.5,0.5625,0.15384615384615385,0.038461538461538464,0.7142857142857143,0.0,0.4909090909090909,7.072727272727272,-1.0,0.03076923076923077,0.01818181818181818,34.31666666666667,25.683333333333334,0.291403593977659,9.791160757649344,0.5719444444444445,1.0512654120700844,15.146009085009734,20.333333333333332,16.666666666666668,343.6666666666667,244.33333333333334,2.0722222222222224,34.919444444444444,0.3241883116883117,5.5,4.163333333333333,1.6666666666666667,1.0,29.71666666666667,30.28333333333333,-0.6666666666666666,0.026298701298701297,0.015384615384615385,0.6912844683090058,11.777937302953028,0.49527777777777776,0.5736460553291262,8.373137711686498,5.333333333333333,0.3333333333333333,0.38918597742127153,0.16666666666666666,0.6264957264957265,0.6666666666666666,0.1451605758582503,1.0,0.0,3.0,3.0-2.0,0.6,1555.0557027630655,1511.4289083710974
139,2025,sdg,6.0,6.0,2025-10-12,1.0,Sun,mia,W,29.0,27.0,0,29.0,38.0,76.3,263.0,2.0,6.9,7.97,112.1,1.0,1.0,25.0,140.0,0.0,5.6,64.0,403.0,6.3,5.0,5.0,2.0,2.0,2.0,94.0,12.0,7.0,1.0,20.0,6.0,15.0,1.0,1.0,7.0,45.0,1.0,0.0,1.0,34:19,Sun,22.0,33.0,66.7,204.0,1.0,6.2,2.7,55.6,2.0,9.0,21.0,137.0,2.0,6.5,56.0,341.0,6.09,3.0,2.0,3.0,3.0,2.0,111.0,10.0,7.0,2.0,19.0,5.0,11.0,0.0,0.0,4.0,45.0,0.0,3.0,3.0,25:41,1:00,W 29-27,L -4,O 43,-4.0,43.0,56.0,O,2.0,2.9,40.3,1.0,0.4,0.453125,0.06060606060606061,0.5454545454545454,0.0,0.48214285714285715,6.089285714285714,2.0,0.015625,0.05357142857142857,34.31666666666667,25.683333333333334,0.8450704225352111,11.743564837299658,0.5719444444444445,1.0512654120700844,13.277092796885139,17.0,22.666666666666668,350.0,301.3333333333333,1.7944444444444445,40.37777777777777,0.2542582417582418,5.303333333333334,5.403333333333333,2.0,0.3333333333333333,31.727777777777785,28.272222222222222,-1.6666666666666667,0.030494505494505497,0.006060606060606061,0.5527089230291172,11.305652841301276,0.5287962962962963,0.8294803659210634,11.130688121350802,7.0,0.3333333333333333,0.45547385620915026,0.16666666666666666,0.697924297924298,0.3333333333333333,0.13472527472527474,1.0,1.0,4.0,4.0-2.0,0.6666666666666666,1533.2747482754567,1405.1853736185963
140,2025,sdg,7.0,7.0,2025-10-19,0.0,Sun,clt,L,24.0,38.0,0,37.0,55.0,67.3,391.0,3.0,7.1,6.56,90.8,3.0,29.0,16.0,54.0,0.0,3.4,74.0,445.0,6.01,1.0,1.0,3.0,3.0,1.0,53.0,19.0,4.0,2.0,25.0,8.0,16.0,3.0,4.0,6.0,35.0,0.0,2.0,2.0,34:27,Sun,23.0,34.0,67.6,281.0,2.0,8.3,9.44,112.5,1.0,7.0,23.0,120.0,3.0,5.2,58.0,401.0,6.91,1.0,1.0,4.0,3.0,2.0,87.0,14.0,9.0,1.0,24.0,5.0,11.0,3.0,3.0,3.0,42.0,0.0,0.0,0.0,25:33,4:05,L 24-38,L -2.5,O 49,-2.5,49.0,62.0,O,3.0,3.4285714285714284,63.57142857142857,0.75,0.5,0.32432432432432434,0.029411764705882353,0.5454545454545454,0.0,0.6551724137931034,6.913793103448276,-2.0,0.02702702702702703,0.0,34.45,25.55,0.6966618287373004,12.917271407837445,0.5741666666666667,1.487279843444227,15.694716242661448,19.0,25.0,359.0,326.6666666666667,2.1222222222222222,43.36666666666667,0.3094665750915751,5.836666666666667,5.593333333333334,1.6666666666666667,1.3333333333333333,31.05555555555556,28.944444444444446,-0.3333333333333333,0.027369505494505498,0.023917748917748918,0.623389889562261,11.770633169330827,0.5175925925925927,0.8982120290993544,11.823991354115334,6.333333333333333,0.6666666666666666,0.43194444444444446,0.5,0.5976911976911977,0.3333333333333333,0.12826062826062826,1.0,0.0,4.0,4.0-3.0,0.5714285714285714,1528.6370915798116,1572.5032633448739
141,2025,sdg,8.0,8.0,2025-10-23,0.0,Thu,min,W,37.0,10.0,0,18.0,25.0,72.0,212.0,3.0,8.5,9.08,120.3,2.0,15.0,43.0,207.0,1.0,4.8,70.0,419.0,5.99,4.0,3.0,4.0,4.0,0.0,0.0,13.0,14.0,2.0,29.0,9.0,13.0,0.0,0.0,8.0,46.0,0.0,1.0,1.0,39:04,Thu,18.0,31.0,58.1,130.0,1.0,4.2,3.39,65.3,5.0,27.0,11.0,34.0,0.0,3.1,47.0,164.0,3.49,2.0,1.0,1.0,1.0,4.0,184.0,9.0,1.0,2.0,12.0,3.0,11.0,0.0,1.0,8.0,66.0,0.0,1.0,1.0,20:56,8:20,W 37-10,W -3,O 44.5,-3.0,44.5,47.0,O,4.0,4.111111111111111,46.55555555555556,0.0,0.6923076923076923,0.5285714285714286,0.16129032258064516,0.7272727272727273,1.0,0.2127659574468085,3.4893617021276597,0.0,0.014285714285714285,0.02127659574468085,39.06666666666667,20.933333333333334,0.9470989761092149,10.725255972696244,0.6511111111111112,0.47770700636942676,7.834394904458598,21.0,30.666666666666668,394.6666666666667,377.0,2.665079365079365,53.29047619047619,0.3104318260568261,5.826666666666667,6.69,1.6666666666666667,1.3333333333333333,34.361111111111114,25.63888888888889,-0.3333333333333333,0.0244737525987526,0.023917748917748918,0.6110452817500568,11.483999000928813,0.5726851851851853,1.1966035558614652,14.705939374852107,7.666666666666667,1.6666666666666667,0.4875,0.75,0.6017316017316018,0.0,0.042826454591160475,1.0,1.0,5.0,5.0-3.0,0.625,1532.1255460676746,1536.2254186097937
142,2025,sdg,9.0,9.0,2025-11-02,1.0,Sun,oti,W,27.0,20.0,0,19.0,29.0,65.5,212.0,2.0,7.3,7.14,95.8,6.0,38.0,30.0,131.0,1.0,4.4,65.0,343.0,5.28,2.0,2.0,3.0,3.0,4.0,209.0,12.0,8.0,1.0,21.0,7.0,13.0,0.0,0.0,3.0,20.0,0.0,1.0,1.0,34:20,Sun,12.0,21.0,57.1,118.0,0.0,5.6,5.62,73.1,4.0,27.0,19.0,88.0,0.0,4.6,44.0,206.0,4.68,2.0,2.0,2.0,2.0,5.0,187.0,7.0,3.0,0.0,10.0,1.0,9.0,0.0,1.0,7.0,60.0,0.0,0.0,0.0,25:40,1:00,W 27-20,L -10,O 44,-10.0,44.0,47.0,O,3.0,2.7,34.3,0.0,0.5384615384615384,0.4153846153846154,0.19047619047619047,0.8888888888888888,1.0,0.45454545454545453,4.681818181818182,-1.0,0.015384615384615385,0.0,34.333333333333336,25.666666666666668,0.7864077669902912,9.990291262135921,0.5722222222222223,0.7792207792207791,8.025974025974026,30.0,25.0,422.3333333333333,302.0,3.47989417989418,50.14232804232804,0.4353402509652509,6.1000000000000005,5.496666666666666,1.3333333333333333,1.3333333333333333,35.94444444444445,24.055555555555554,0.0,0.018979247104247105,0.02494934143870314,0.8296104091272422,11.795364072611115,0.5990740740740742,1.0054174206279127,12.268734648001727,7.666666666666667,1.3333333333333333,0.5307692307692308,0.5833333333333334,0.606060606060606,0.3333333333333333,0.08376938263086271,1.0,1.0,6.0,6.0-3.0,0.6666666666666666,1553.2952809943954,1300.2228485401815
227,2025,sea,1.0,1.0,2025-09-07,0.0,Sun,sfo,L,13.0,17.0,0,16.0,23.0,69.6,146.0,0.0,6.3,6.35,86.5,1.0,4.0,26.0,84.0,1.0,3.2,50.0,230.0,4.6,2.0,2.0,1.0,1.0,5.0,259.0,6.0,6.0,2.0,14.0,3.0,10.0,0.0,0.0,4.0,30.0,2.0,0.0,2.0,22:02,Sun,26.0,35.0,74.3,265.0,2.0,7.6,6.14,90.8,1.0,12.0,36.0,119.0,0.0,3.3,72.0,384.0,5.33,3.0,1.0,2.0,2.0,2.0,96.0,15.0,7.0,2.0,24.0,7.0,14.0,2.0,2.0,9.0,61.0,0.0,2.0,2.0,37:58,4:05,L 13-17,L +2.5,U 43.5,2.5,43.5,30.0,U,1.0,1.3,23.0,0.0,0.3,0.26,0.02857142857142857,0.5,0.0,0.2361111111111111,5.333333333333333,0.0,0.04,0.027777777777777776,22.033333333333335,37.96666666666667,0.5900151285930408,10.438729198184568,0.3672222222222222,0.4477611940298507,10.114135206321334,13.0,17.0,230.0,384.0,1.3,23.0,0.26,4.6,5.33,2.0,2.0,22.033333333333335,37.96666666666667,0.0,0.04,0.027777777777777776,0.5900151285930408,10.438729198184568,0.3672222222222222,0.4477611940298507,10.114135206321334,3.0,0.0,0.3,0.0,0.5,0.0,0.02857142857142857,1.0,0.0,0.0,0.0-1.0,0.0,1519.2800861160354,1483.204579404935
228,2025,sea,2.0,2.0,2025-09-14,1.0,Sun,pit,W,31.0,17.0,0,22.0,33.0,66.7,278.0,2.0,8.4,6.91,87.7,2.0,17.0,29.0,117.0,1.0,4.0,64.0,395.0,6.17,2.0,1.0,4.0,4.0,4.0,175.0,13.0,8.0,0.0,21.0,6.0,14.0,1.0,2.0,2.0,10.0,0.0,2.0,2.0,31:17,Sun,20.0,35.0,57.1,195.0,1.0,5.6,3.57,58.6,3.0,20.0,21.0,72.0,0.0,3.4,59.0,267.0,4.53,3.0,3.0,0.0,0.0,4.0,221.0,6.0,6.0,1.0,13.0,5.0,15.0,1.0,2.0,2.0,15.0,0.0,2.0,2.0,28:43,1:00,W 31-17,W +3.5,O 40.5,3.5,40.5,48.0,O,3.0,2.8181818181818183,35.90909090909091,0.5,0.42857142857142855,0.484375,0.08571428571428572,0.6666666666666667,0.5,0.288135593220339,4.52542372881356,0.0,0.03125,0.03389830508474576,31.283333333333335,28.716666666666665,0.9909429941395844,12.62653169952051,0.5213888888888889,0.591990713871155,9.297736506094022,22.0,17.0,312.5,325.5,2.059090909090909,29.454545454545453,0.3721875,5.385,4.93,2.0,2.0,26.658333333333335,33.34166666666667,0.0,0.035625000000000004,0.03083804143126177,0.7904790613663126,11.53263044885254,0.44430555555555556,0.5198759539505029,9.705935856207677,4.5,0.5,0.36428571428571427,0.25,0.5833333333333334,0.25,0.05714285714285714,1.0,1.0,1.0,1.0-1.0,0.5,1505.6926872279912,1542.1861098631073
229,2025,sea,3.0,3.0,2025-09-21,0.0,Sun,nor,W,44.0,13.0,0,16.0,21.0,76.2,233.0,2.0,11.1,13.0,143.6,0.0,0.0,33.0,87.0,2.0,2.6,54.0,320.0,5.93,3.0,3.0,5.0,5.0,2.0,92.0,11.0,7.0,4.0,22.0,3.0,9.0,0.0,0.0,8.0,70.0,1.0,0.0,1.0,27:45,Sun,28.0,41.0,68.3,205.0,1.0,5.0,4.39,77.8,2.0,13.0,27.0,79.0,0.0,2.9,70.0,284.0,4.06,3.0,2.0,1.0,1.0,6.0,243.0,12.0,4.0,5.0,21.0,5.0,15.0,0.0,2.0,11.0,77.0,0.0,1.0,1.0,32:15,4:05,W 44-13,W -7,O 41.5,-7.0,41.5,57.0,O,4.0,4.4,32.0,0.0,0.3333333333333333,0.8148148148148148,0.04878048780487805,0.6666666666666667,1.0,0.18571428571428572,4.057142857142857,0.0,0.018518518518518517,0.014285714285714285,27.75,32.25,1.5855855855855856,11.531531531531531,0.4625,0.40310077519379844,8.806201550387597,22.0,17.0,312.5,325.5,2.059090909090909,29.454545454545453,0.3721875,5.385,4.93,2.0,2.0,26.658333333333335,33.34166666666667,0.0,0.035625000000000004,0.03083804143126177,0.7904790613663126,11.53263044885254,0.44430555555555556,0.5198759539505029,9.705935856207677,4.5,0.5,0.36428571428571427,0.25,0.5833333333333334,0.25,0.05714285714285714,1.0,1.0,2.0,2.0-1.0,0.6666666666666666,1531.6028319391498,1375.018601160003
230,2025,sea,4.0,4.0,2025-09-25,1.0,Thu,crd,W,23.0,20.0,0,18.0,26.0,69.2,229.0,1.0,8.8,9.58,109.3,3.0,13.0,35.0,155.0,1.0,4.4,64.0,384.0,6.0,4.0,3.0,2.0,2.0,3.0,147.0,11.0,6.0,3.0,20.0,6.0,13.0,0.0,1.0,6.0,74.0,1.0,0.0,1.0,32:24,Thu,27.0,41.0,65.9,164.0,2.0,4.0,2.78,69.6,6.0,36.0,17.0,89.0,0.0,5.2,64.0,253.0,3.95,2.0,2.0,2.0,2.0,4.0,202.0,13.0,2.0,3.0,18.0,6.0,15.0,1.0,1.0,7.0,46.0,0.0,2.0,2.0,27:36,8:20,W 23-20,W -1.5,U 43.5,-1.5,43.5,43.0,U,2.0,2.3,38.4,0.0,0.46153846153846156,0.359375,0.14634146341463414,0.6,0.0,0.3125,3.953125,1.0,0.015625,0.03125,32.4,27.6,0.7098765432098766,11.851851851851853,0.5399999999999999,0.7246376811594203,9.166666666666666,29.333333333333332,15.666666666666666,315.0,311.6666666666667,2.83939393939394,30.3030303030303,0.5197299382716049,5.566666666666666,4.64,1.6666666666666667,1.6666666666666667,27.022222222222222,32.97777777777778,0.0,0.029922839506172843,0.02532059904941261,1.0555145694394037,11.53226414307887,0.45037037037037037,0.4809508943649347,9.406024420934317,4.0,0.3333333333333333,0.353968253968254,0.16666666666666666,0.6111111111111112,0.5,0.05435540069686411,1.0,1.0,3.0,3.0-1.0,0.75,1552.8449829512667,1471.118106765153
231,2025,sea,5.0,5.0,2025-10-05,0.0,Sun,tam,L,35.0,38.0,0,28.0,34.0,82.4,341.0,4.0,10.0,11.06,135.4,0.0,0.0,20.0,122.0,1.0,6.1,54.0,463.0,8.57,1.0,0.0,5.0,5.0,1.0,38.0,18.0,6.0,3.0,27.0,6.0,9.0,1.0,1.0,7.0,56.0,1.0,1.0,2.0,26:48,Sun,29.0,33.0,87.9,370.0,2.0,11.2,12.42,133.6,1.0,9.0,24.0,56.0,2.0,2.3,58.0,426.0,7.34,3.0,3.0,3.0,3.0,2.0,91.0,17.0,6.0,2.0,25.0,7.0,11.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,33:12,4:05,L 35-38,L -3.5,O 44.5,-3.5,44.5,73.0,O,5.0,3.888888888888889,51.44444444444444,1.0,0.6666666666666666,0.6481481481481481,0.030303030303030304,0.36363636363636365,0.0,0.6551724137931034,7.344827586206897,-2.0,0.037037037037037035,0.0,26.8,33.2,1.3059701492537312,17.276119402985074,0.44666666666666666,1.1445783132530118,12.831325301204819,32.666666666666664,16.666666666666668,366.3333333333333,268.0,3.1727272727272733,35.43636363636364,0.5528549382716049,6.033333333333334,4.18,1.3333333333333333,1.6666666666666667,30.477777777777778,29.522222222222222,0.3333333333333333,0.02179783950617284,0.026478006456820014,1.0954683743116822,12.003305027634632,0.507962962962963,0.5732430567414579,9.09020157438276,5.0,0.3333333333333333,0.40781440781440775,0.16666666666666666,0.6444444444444445,0.5,0.09361207897793263,1.0,0.0,3.0,3.0-2.0,0.6,1564.3802203669093,1557.1963105230814
232,2025,sea,6.0,6.0,2025-10-12,1.0,Sun,jax,W,20.0,12.0,0,16.0,27.0,59.3,286.0,2.0,10.6,12.07,120.3,1.0,9.0,26.0,60.0,0.0,2.3,54.0,346.0,6.41,2.0,2.0,2.0,2.0,7.0,360.0,10.0,2.0,1.0,13.0,1.0,12.0,0.0,0.0,7.0,56.0,0.0,0.0,0.0,26:39,Sun,27.0,42.0,64.3,214.0,2.0,5.1,6.05,92.8,7.0,44.0,19.0,59.0,0.0,3.1,68.0,273.0,4.01,1.0,0.0,1.0,0.0,8.0,393.0,13.0,3.0,1.0,17.0,4.0,16.0,3.0,3.0,10.0,76.0,0.0,0.0,0.0,33:21,1:00,W 20-12,W -1,U 47.5,-1.0,47.5,32.0,U,2.0,1.8181818181818181,31.454545454545453,0.0,0.08333333333333333,0.37037037037037035,0.16666666666666666,0.75,0.0,0.17647058823529413,4.014705882352941,0.0,0.0,0.0,26.65,33.35,0.75046904315197,12.98311444652908,0.44416666666666665,0.35982008995502246,8.18590704647676,34.0,23.666666666666668,389.0,321.0,3.5296296296296297,40.614814814814814,0.6074459876543209,6.833333333333333,5.116666666666666,1.3333333333333333,1.0,28.983333333333334,31.01666666666667,-0.3333333333333333,0.02372685185185185,0.015178571428571428,1.2004774260163977,13.553167595456152,0.48305555555555557,0.7574389232020767,10.268064506086361,5.0,0.3333333333333333,0.4871794871794872,0.3333333333333333,0.5434343434343435,0.3333333333333333,0.07514166050751417,1.0,1.0,4.0,4.0-2.0,0.6666666666666666,1550.4278909210045,1527.78295304682
233,2025,sea,7.0,7.0,2025-10-20,0.0,Mon,htx,W,27.0,19.0,0,17.0,32.0,53.1,198.0,1.0,6.2,4.0,56.5,2.0,15.0,33.0,118.0,2.0,3.6,67.0,316.0,4.72,3.0,2.0,3.0,3.0,4.0,205.0,9.0,6.0,4.0,19.0,2.0,14.0,2.0,2.0,12.0,93.0,2.0,2.0,4.0,32:17,Mon,23.0,49.0,46.9,198.0,1.0,4.0,3.53,56.3,3.0,31.0,17.0,56.0,0.0,3.3,69.0,254.0,3.68,2.0,2.0,1.0,1.0,7.0,344.0,13.0,1.0,4.0,18.0,2.0,15.0,1.0,4.0,10.0,105.0,0.0,1.0,1.0,27:43,10:00,W 27-19,W -3,O 41,-3.0,41.0,46.0,O,3.0,1.9285714285714286,22.571428571428573,1.0,0.14285714285714285,0.40298507462686567,0.061224489795918366,0.8666666666666667,0.75,0.2753623188405797,3.681159420289855,-3.0,0.05970149253731343,0.014492753623188406,32.28333333333333,27.716666666666665,0.8363448631905008,9.788332472896231,0.5380555555555555,0.6855081178592904,9.164161154539988,26.0,23.333333333333332,397.6666666666667,317.3333333333333,2.669023569023569,40.432996632996634,0.4592978395061728,6.993333333333333,5.1000000000000005,1.0,0.6666666666666666,28.616666666666664,31.383333333333336,-0.3333333333333333,0.01755401234567901,0.010416666666666666,0.9221052452051927,14.037028567122002,0.4769444444444444,0.7430120281224849,10.061299671449415,4.333333333333333,0.3333333333333333,0.4038461538461539,0.3333333333333333,0.5712121212121212,0.0,0.11443705346144369,1.0,1.0,5.0,5.0-2.0,0.7142857142857143,1576.3685466475483,1480.0916705449736
234,2025,sea,8.0,9.0,2025-11-02,1.0,Sun,was,W,38.0,14.0,0,21.0,24.0,87.5,330.0,4.0,13.8,15.21,141.0,0.0,0.0,24.0,88.0,1.0,3.7,48.0,418.0,8.71,1.0,1.0,5.0,5.0,3.0,155.0,13.0,5.0,3.0,21.0,7.0,11.0,0.0,0.0,5.0,44.0,0.0,1.0,1.0,27:18,Sun,16.0,22.0,72.7,133.0,0.0,6.0,4.0,68.9,4.0,20.0,36.0,157.0,2.0,4.4,62.0,290.0,4.68,0.0,0.0,2.0,2.0,4.0,191.0,8.0,9.0,2.0,19.0,6.0,13.0,1.0,2.0,8.0,87.0,1.0,1.0,2.0,32:42,8:20,W 38-14,W -3,O 47,-3.0,47.0,52.0,O,5.0,3.8,41.8,0.0,0.6363636363636364,0.7916666666666666,0.18181818181818182,0.5384615384615384,0.5,0.22580645161290322,4.67741935483871,1.0,0.020833333333333332,0.03225806451612903,27.3,32.7,1.3919413919413919,15.31135531135531,0.455,0.4281345565749235,8.868501529051986,27.333333333333332,23.0,375.0,317.6666666666667,2.545214045214045,35.156806156806155,0.47383453104846146,6.566666666666666,5.010000000000001,2.0,0.3333333333333333,28.577777777777772,31.422222222222228,-1.6666666666666667,0.03224617652478349,0.004830917874396135,0.9642613518654007,13.349188774136797,0.4762962962962963,0.729968840355775,10.060464500740522,3.0,1.0,0.2976190476190476,0.6666666666666666,0.6601010101010102,0.25,0.08606472892187178,1.0,1.0,6.0,6.0-3.0,0.6666666666666666,1587.3151633907817,1456.9887804607151
235,2025,sfo,1.0,1.0,2025-09-07,1.0,Sun,sea,W,17.0,13.0,0,26.0,35.0,74.3,265.0,2.0,7.6,6.14,90.8,1.0,12.0,36.0,119.0,0.0,3.3,72.0,384.0,5.33,3.0,1.0,2.0,2.0,2.0,96.0,15.0,7.0,2.0,24.0,7.0,14.0,2.0,2.0,9.0,61.0,0.0,2.0,2.0,37:58,Sun,16.0,23.0,69.6,146.0,0.0,6.3,6.35,86.5,1.0,4.0,26.0,84.0,1.0,3.2,50.0,230.0,4.6,2.0,2.0,1.0,1.0,5.0,259.0,6.0,6.0,2.0,14.0,3.0,10.0,0.0,0.0,4.0,30.0,2.0,0.0,2.0,22:02,4:05,W 17-13,W -2.5,U 43.5,-2.5,43.5,30.0,U,2.0,1.8888888888888888,42.666666666666664,1.0,0.5,0.2361111111111111,0.043478260869565216,0.7,0.0,0.26,4.6,0.0,0.027777777777777776,0.04,37.96666666666667,22.033333333333335,0.4477611940298507,10.114135206321334,0.6327777777777778,0.5900151285930408,10.438729198184568,17.0,13.0,384.0,230.0,1.8888888888888888,42.666666666666664,0.2361111111111111,5.33,4.6,2.0,2.0,37.96666666666667,22.033333333333335,0.0,0.027777777777777776,0.04,0.4477611940298507,10.114135206321334,0.6327777777777778,0.5900151285930408,10.438729198184568,7.0,2.0,0.5,1.0,0.7,0.0,0.043478260869565216,1.0,1.0,1.0,1.0-0.0,1.0,1499.7565108883412,1502.7281546326292
236,2025,sfo,2.0,2.0,2025-09-14,1.0,Sun,nor,W,26.0,21.0,0,26.0,39.0,66.7,267.0,3.0,6.8,8.38,111.8,3.0,12.0,26.0,77.0,0.0,3.0,68.0,344.0,5.06,2.0,2.0,3.0,2.0,4.0,173.0,15.0,5.0,3.0,23.0,8.0,15.0,0.0,0.0,5.0,40.0,1.0,0.0,1.0,30:45,Sun,25.0,34.0,73.5,186.0,3.0,5.5,7.24,115.6,3.0,21.0,30.0,121.0,0.0,4.0,67.0,307.0,4.58,1.0,0.0,3.0,3.0,4.0,171.0,12.0,6.0,3.0,21.0,4.0,11.0,1.0,2.0,7.0,45.0,1.0,0.0,1.0,29:15,1:00,W 26-21,W -3,O 40.5,-3.0,40.5,47.0,O,3.0,2.6,34.4,0.0,0.5333333333333333,0.38235294117647056,0.08823529411764706,0.6363636363636364,0.5,0.31343283582089554,4.582089552238806,0.0,0.014705882352941176,0.014925373134328358,30.75,29.25,0.8455284552845529,11.1869918699187,0.5125,0.717948717948718,10.495726495726496,21.5,17.0,364.0,268.5,2.2444444444444445,38.53333333333333,0.30923202614379086,5.195,4.59,1.5,1.5,34.358333333333334,25.641666666666666,0.0,0.021241830065359478,0.02746268656716418,0.6466448246572019,10.650563538120018,0.5726388888888889,0.6539819232708795,10.46722784695553,7.5,1.0,0.5166666666666666,0.5,0.6681818181818182,0.25,0.06585677749360613,1.0,1.0,2.0,2.0-0.0,1.0,1525.266455865073,1393.9447634302862
237,2025,sfo,3.0,3.0,2025-09-21,0.0,Sun,crd,W,16.0,15.0,0,27.0,41.0,65.9,282.0,1.0,6.9,6.27,83.6,1.0,2.0,20.0,73.0,0.0,3.7,62.0,355.0,5.73,3.0,3.0,1.0,1.0,3.0,128.0,14.0,4.0,1.0,19.0,2.0,10.0,1.0,2.0,5.0,69.0,0.0,1.0,1.0,25:21,Sun,22.0,35.0,62.9,154.0,1.0,4.4,4.97,82.3,1.0,5.0,28.0,106.0,0.0,3.8,64.0,260.0,4.06,3.0,2.0,1.0,1.0,5.0,258.0,8.0,7.0,1.0,16.0,5.0,15.0,2.0,2.0,5.0,30.0,0.0,0.0,0.0,34:39,4:25,W 16-15,L -1.5,U 44.5,-1.5,44.5,31.0,U,1.0,2.0,44.375,0.5,0.2,0.25806451612903225,0.02857142857142857,0.6666666666666667,0.0,0.234375,4.0625,-1.0,0.016129032258064516,0.0,25.35,34.65,0.631163708086785,14.003944773175542,0.42250000000000004,0.4329004329004329,7.503607503607504,21.5,17.0,364.0,268.5,2.2444444444444445,38.53333333333333,0.30923202614379086,5.195,4.59,1.5,1.5,34.358333333333334,25.641666666666666,0.0,0.021241830065359478,0.02746268656716418,0.6466448246572019,10.650563538120018,0.5726388888888889,0.6539819232708795,10.46722784695553,7.5,1.0,0.5166666666666666,0.5,0.6681818181818182,0.25,0.06585677749360613,1.0,1.0,3.0,3.0-0.0,1.0,1548.7983175537947,1496.4542643082852
